filed_utc,kind,title,link,summary
2026-04-27T00:00:00Z,osha_general,Maryland State Plan; Level of Federal Enforcement: Private Sector Employment on Federal Properties,https://www.federalregister.gov/documents/2026/04/27/2026-08105/maryland-state-plan-level-of-federal-enforcement-private-sector-employment-on-federal-properties,This document gives notice of OSHA's approval of a clarification to the Maryland State Plan to specify that private-sector employment on land that the United States or any unit of the United States leases or otherwise holds in the State is not included in its State Plan.
2026-04-24T00:00:00Z,osha_general,Puerto Rico State Plan; Operational Status Agreement; Change in Level of Federal Enforcement: Private Sector Employment on Federal Properties and Marine Construction Conducted by Private Sector Employees,https://www.federalregister.gov/documents/2026/04/24/2026-08108/puerto-rico-state-plan-operational-status-agreement-change-in-level-of-federal-enforcement-private,"This document announces a new OSA between the Occupational Safety and Health Administration (OSHA) and the Puerto Rico State Plan, which specifies the areas of State Plan responsibility and delineates continuing federal responsibilities. This document further gives notice of OSHA's approval of a change to the Puerto Rico State Plan reinstating federal OSHA enforcement authority over..."
2026-04-23T00:00:00Z,osha_general,The Standard on Gear Certification; Extension of the Office of Management and Budget's (OMB) Approval of Information Collection (Paperwork) Requirements,https://www.federalregister.gov/documents/2026/04/23/2026-07871/the-standard-on-gear-certification-extension-of-the-office-of-management-and-budgets-omb-approval-of,OSHA solicits public comments concerning its proposal to extend the Office of Management and Budget (OMB) approval of the information collection requirements specified in the Standard on Gear Certification.
2026-04-17T00:00:00Z,osha_general,House Falls in Marine Terminals,https://www.federalregister.gov/documents/2026/04/17/2026-07600/house-falls-in-marine-terminals,OSHA is finalizing the revocation of the agency's House Falls in Marine Terminals Standard.
2026-04-17T00:00:00Z,osha_general,"Addendum to the Memorandum of Understanding With the Department of Energy (August 28, 1992); Transfers of Regulatory Authority at Certain Privatized Facilities and Operations at the Idaho National Laboratory Site, Hanford Site, Nevada National Security Site and Savannah River Site",https://www.federalregister.gov/documents/2026/04/17/2026-07570/addendum-to-the-memorandum-of-understanding-with-the-department-of-energy-august-28-1992-transfers,"This is a notice of an addendum to the 1992 interagency Memorandum of Understanding (MOU) between the U.S. Department of Labor (DOL) and the U.S. Department of Energy (DOE) regarding the transfer of occupational safety and health authority for certain privatized facilities and operations from DOE to the Occupational Safety and Health Administration (OSHA), and state agencies operating under State..."
2026-04-14T00:00:00Z,osha_general,"TÜV SÜD America, Inc.: Application for Expansion of Recognition",https://www.federalregister.gov/documents/2026/04/14/2026-07142/tv-sd-america-inc-application-for-expansion-of-recognition,"In this notice, OSHA announces the application of T[Uuml]V S[Uuml]D America, Inc. (TUVAM), for expansion of the scope of recognition as a Nationally Recognized Testing Laboratory (NRTL) and presents the agency's preliminary finding to grant the application."
2026-04-06T00:00:00Z,walking_working,Walking-Working Surfaces,https://www.federalregister.gov/documents/2026/04/06/2026-06578/walking-working-surfaces,"This proposed rule removes a deadline in OSHA's Walking- Working Surfaces standard by which all fixed ladders that extend more than 24 feet above a lower level must be equipped with personal fall arrest systems or ladder safety systems. Additionally, OSHA is seeking comment on repealing or revising the requirement that employers use personal fall arrest systems on all fixed ladders over 24 feet..."
2026-04-01T00:00:00Z,osha_general,TÜV SÜD Product Services GmbH; Voluntary Termination of Recognition as a Nationally Recognized Testing Laboratory,https://www.federalregister.gov/documents/2026/04/01/2026-06268/tv-sd-product-services-gmbh-voluntary-termination-of-recognition-as-a-nationally-recognized-testing,"In this notice, OSHA announces the voluntary termination of recognition granted to T[Uuml]V S[Uuml]D Product Services GmbH as a Nationally Recognized Testing Laboratory (NRTL)."
2026-03-30T00:00:00Z,whistleblower_osha,Regulations Containing Procedures for the Handling of Retaliation Complaints; Extension of the Office of Management and Budget's (OMB) Approval of Information Collection (Paperwork) Requirements,https://www.federalregister.gov/documents/2026/03/30/2026-06032/regulations-containing-procedures-for-the-handling-of-retaliation-complaints-extension-of-the-office,OSHA solicits public comments concerning its proposal to extend the Office of Management and Budget (OMB) approval of the information collection requirements specified in the Regulations Containing Procedures for the Handling of Retaliation Complaints.
2026-03-30T00:00:00Z,osha_general,UL LLC: Grant of Expansion of Recognition,https://www.federalregister.gov/documents/2026/03/30/2026-06030/ul-llc-grant-of-expansion-of-recognition,"In this notice, OSHA announces the final decision to expand the scope of recognition for UL LLC as a Nationally Recognized Testing Laboratory (NRTL)."
