filed_utc,kind,title,link,summary
2026-04-22T00:00:00Z,fair_lending,Equal Credit Opportunity Act (Regulation B),https://www.federalregister.gov/documents/2026/04/22/2026-07804/equal-credit-opportunity-act-regulation-b,"The Consumer Financial Protection Bureau (Bureau or CFPB) is issuing a final rule that amends provisions related to disparate impact, discouragement of applicants or prospective applicants, and special purpose credit programs under Regulation B, the regulation implementing the Equal Credit Opportunity Act (ECOA or Act). The amendments facilitate compliance with ECOA by clarifying the obligations..."
2026-03-30T00:00:00Z,cfpb_general,Agency Information Collection Activities: Comment Request,https://www.federalregister.gov/documents/2026/03/30/2026-06100/agency-information-collection-activities-comment-request,"In accordance with the Paperwork Reduction Act of 1995 (PRA), the Consumer Financial Protection Bureau (CFPB or Bureau) requests the Office of Management and Budget's (OMB's) reinstatement of an information collection titled ""Prohibition on Inclusion of Adverse Information in Consumer Reporting in Cases of Human Trafficking (Regulation V)"" approved under OMB Control Number 3170-0002."
2026-03-20T00:00:00Z,cfpb_general,Agency Information Collection Activities: Comment Request,https://www.federalregister.gov/documents/2026/03/20/2026-05516/agency-information-collection-activities-comment-request,"In accordance with the Paperwork Reduction Act of 1995 (PRA), the Consumer Financial Protection Bureau (CFPB or Bureau) requests the Office of Management and Budget's (OMB's) reinstatement of an information collection titled ""Interstate Land Sales Full Disclosure Act (Regulations J, K, and L)"" approved under OMB Control Number 3170- 0012."
2026-03-20T00:00:00Z,mortgage_reg_z,Agency Information Collection Activities: Comment Request,https://www.federalregister.gov/documents/2026/03/20/2026-05515/agency-information-collection-activities-comment-request,"In accordance with the Paperwork Reduction Act of 1995 (PRA), the Consumer Financial Protection Bureau (CFPB or Bureau) requests the Office of Management and Budget's (OMB's) reinstatement of an information collection titled ""Mortgage Acts and Practices-- Advertising (Regulation N)"" approved under OMB Control Number 3170- 0009."
2026-03-05T00:00:00Z,cfpb_general,Agency Information Collection Activities: Comment Request,https://www.federalregister.gov/documents/2026/03/05/2026-04383/agency-information-collection-activities-comment-request,"In accordance with the Paperwork Reduction Act of 1995 (PRA), the Consumer Financial Protection Bureau (CFPB or Bureau) requests the Office of Management and Budget's (OMB's) reinstatement of an information collection titled ""Privacy of Consumer Financial Information (Regulation P)"" approved under OMB Control Number 3170- 0010."
