filed,kind,title,url,captured_at
2026-01-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 1-10, 2026",https://www.stats.gov.cn/english/PressRelease/202601/t20260115_1962308.html,2026-04-27T22:57:31
2026-01-10T01:30:00Z,cpi,Consumer Price Index in December 2025,https://www.stats.gov.cn/english/PressRelease/202601/t20260112_1962292.html,2026-04-27T22:57:31
2026-01-10T01:30:00Z,ppi,Industrial Producer Price Indexes in December 2025,https://www.stats.gov.cn/english/PressRelease/202601/t20260112_1962293.html,2026-04-27T22:57:31
2026-01-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202601/t20260112_1962295.html,2026-04-27T22:57:31
2025-12-31T19:00:00Z,press,Announcement on Total Scale and Value-added Data of the National Sports Industry in 2024,https://www.stats.gov.cn/english/PressRelease/202601/t20260108_1962260.html,2026-04-27T22:57:31
2025-12-31T19:00:00Z,press,Announcement on the Value-added Data of the National Patent-Intensive Industries in 2024,https://www.stats.gov.cn/english/PressRelease/202601/t20260108_1962262.html,2026-04-27T22:57:31
2026-01-01T01:30:00Z,press,Purchasing Managers’ Index for December 2025,https://www.stats.gov.cn/english/PressRelease/202601/t20260108_1962265.html,2026-04-27T22:57:31
2025-12-31T01:30:06Z,press,Statistical Monitoring Report of Outline for Women’s Development in China (2021-2030) in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962224.html,2026-04-27T22:57:31
2025-12-31T01:30:05Z,press,Statistical Monitoring Report of Outline for Children’s Development in China (2021-2030) in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962223.html,2026-04-27T22:57:31
2025-12-31T01:30:00Z,gdp,Value Added of China’s Agriculture and Related Industries Takes up 15.29% of GDP in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962219.html,2026-04-27T22:57:31
2025-12-31T01:30:00Z,gdp,Value Added of China’s Tourism and Related Industries Takes up 4.35% of GDP in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962220.html,2026-04-27T22:57:31
2025-12-31T01:30:00Z,gdp,Value Added of China’s Culture and Related Industries Takes up 4.61% of GDP in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962221.html,2026-04-27T22:57:31
2025-12-31T01:30:00Z,gdp,Value Added of China’s Core Industries of the Digital Economy Takes up 10.5% of GDP in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251231_1962222.html,2026-04-27T22:57:31
2025-12-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above the Designated Size from January to November in 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251229_1962175.html,2026-04-27T22:57:31
2025-12-26T19:00:00Z,press,Bulletin on the National Cotton Output in 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251229_1962174.html,2026-04-27T22:57:31
2025-12-27T01:30:00Z,gdp,Announcement of the National Bureau of Statistics on the Final Verification of GDP in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251230_1962210.html,2026-04-27T22:57:31
2025-12-25T19:00:00Z,press,Yangtze River Delta Development Index Steadily Increases in 2024 Stable and Sustained High-Quality Development Achieved in the Region,https://www.stats.gov.cn/english/PressRelease/202512/t20251229_1962172.html,2026-04-27T22:57:31
2025-12-25T19:00:00Z,press,Accelerating the Establishment of Coordinated Development Paradigm Beijing-Tianjin-Hebei Coordinated Development Index Continues to Rise in 2024,https://www.stats.gov.cn/english/PressRelease/202512/t20251229_1962173.html,2026-04-27T22:57:31
2025-12-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202512/t20251223_1962129.html,2026-04-27T22:57:31
2025-12-16T02:00:00Z,industrial_production,Industrial Production Operation in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251218_1962111.html,2026-04-27T22:57:31
2025-12-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251218_1962113.html,2026-04-27T22:57:31
2025-12-16T02:00:00Z,real_estate,Investment in Real Estate Development for January-November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251218_1962114.html,2026-04-27T22:57:31
2025-12-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251218_1962115.html,2026-04-27T22:57:31
2025-12-16T02:00:00Z,press,Energy Production in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251218_1962116.html,2026-04-27T22:57:31
2025-12-15T02:00:00Z,press,National Economy Sustained a Steady Development Momentum with Progress in November,https://www.stats.gov.cn/english/PressRelease/202512/t20251215_1962076.html,2026-04-27T22:57:31
2025-12-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251215_1962078.html,2026-04-27T22:57:31
2025-12-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202512/t20251224_1962138.html,2026-04-27T22:57:31
2025-12-13T01:30:00Z,press,Bulletin on the National Grain Production in 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251215_1962079.html,2026-04-27T22:57:31
2025-12-11T01:30:00Z,ppi,Industrial Producer Price Indexes in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251211_1962018.html,2026-04-27T22:57:31
2025-12-11T01:30:00Z,cpi,Consumer Price Index in November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251211_1962020.html,2026-04-27T22:57:31
2025-12-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 21-30, 2025",https://www.stats.gov.cn/english/PressRelease/202512/t20251203_1961980.html,2026-04-27T22:57:31
2025-12-01T01:30:00Z,press,Purchasing Managers’ Index for November 2025,https://www.stats.gov.cn/english/PressRelease/202512/t20251202_1961963.html,2026-04-27T22:57:31
2025-11-28T01:30:00Z,industrial_production,The Profits of Industrial Enterprises above Designated Size from January to October in 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251128_1961940.html,2026-04-27T22:57:31
2025-11-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202511/t20251124_1961913.html,2026-04-27T22:57:31
2025-11-15T02:00:00Z,industrial_production,Industrial Production Operation in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251117_1961875.html,2026-04-27T22:57:31
2025-11-15T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251117_1961877.html,2026-04-27T22:57:31
2025-11-15T02:00:00Z,real_estate,Investment in Real Estate Development for January-October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251117_1961878.html,2026-04-27T22:57:31
2025-11-15T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251117_1961879.html,2026-04-27T22:57:31
2025-11-15T02:00:00Z,press,Energy Production in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251117_1961880.html,2026-04-27T22:57:31
2025-11-14T02:00:00Z,press,National Economy was Generally Stable with Sustained Momentum of Steady Progress in October,https://www.stats.gov.cn/english/PressRelease/202511/t20251114_1961855.html,2026-04-27T22:57:31
2025-11-14T01:30:01Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251114_1961859.html,2026-04-27T22:57:31
2025-11-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202511/t20251113_1961846.html,2026-04-27T22:57:31
2025-11-10T01:30:00Z,cpi,Consumer Price Index in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251110_1961831.html,2026-04-27T22:57:31
2025-11-10T01:30:00Z,ppi,Industrial Producer Price Indexes in October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251110_1961832.html,2026-04-27T22:57:31
2025-11-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202511/t20251104_1961792.html,2026-04-27T22:57:31
2025-11-01T01:30:00Z,press,Purchasing Managers’ Index for October 2025,https://www.stats.gov.cn/english/PressRelease/202511/t20251103_1961770.html,2026-04-27T22:57:31
2025-10-31T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Three Quarters of 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251031_1961744.html,2026-04-27T22:57:31
2025-10-30T01:30:00Z,press,China’s Innovation Index in 2024,https://www.stats.gov.cn/english/PressRelease/202510/t20251030_1961735.html,2026-04-27T22:57:31
2025-10-28T01:30:00Z,industrial_production,The Profits of Industrial Enterprises above Designated Size from January to September in 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251028_1961711.html,2026-04-27T22:57:31
2025-10-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202510/t20251027_1961704.html,2026-04-27T22:57:31
2025-10-22T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the Third Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251027_1961697.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961651.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,real_estate,Investment in Real Estate Development for January-September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961654.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961656.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,press,Energy Production in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961658.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,industrial_production,Industrial Production Operation in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961661.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,press,Industrial Capacity Utilization Rate in the Third Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961663.html,2026-04-27T22:57:31
2025-10-21T02:00:00Z,press,Households’ Income and Consumption Expenditure in the First Three Quarters of 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251022_1961664.html,2026-04-27T22:57:31
2025-10-20T02:00:00Z,press,National Economy Witnessed Steady Progress with Positive Results Achieved in High-Quality Development in the First Three Quarters,https://www.stats.gov.cn/english/PressRelease/202510/t20251020_1961608.html,2026-04-27T22:57:31
2025-10-20T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251027_1961705.html,2026-04-27T22:57:31
2025-10-16T01:30:00Z,cpi,Consumer Price Index in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251016_1961568.html,2026-04-27T22:57:31
2025-10-16T01:30:00Z,ppi,Industrial Producer Price Indexes in September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251016_1961570.html,2026-04-27T22:57:31
2025-10-10T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 21-30, 2025",https://www.stats.gov.cn/english/PressRelease/202510/t20251013_1961482.html,2026-04-27T22:57:31
2025-10-01T01:30:00Z,press,Purchasing Managers’ Index for September 2025,https://www.stats.gov.cn/english/PressRelease/202510/t20251010_1961466.html,2026-04-27T22:57:31
2025-09-29T19:00:00Z,press,Communiqué on National Expenditures on Science and Technology in 2024,https://www.stats.gov.cn/english/PressRelease/202510/t20251010_1961462.html,2026-04-27T22:57:31
2025-09-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to August in 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250928_1961419.html,2026-04-27T22:57:31
2025-09-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202509/t20250923_1961333.html,2026-04-27T22:57:31
2025-09-16T02:00:05Z,industrial_production,Industrial Production Operation in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250916_1961290.html,2026-04-27T22:57:31
2025-09-16T02:00:04Z,fixed_investment,Investment in Fixed Assets from January to August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250916_1961289.html,2026-04-27T22:57:31
2025-09-16T02:00:03Z,retail_sales,Total Retail Sales of Consumer Goods in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250916_1961288.html,2026-04-27T22:57:31
2025-09-16T02:00:02Z,real_estate,Investment in Real Estate Development for January-August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250916_1961285.html,2026-04-27T22:57:31
2025-09-16T02:00:01Z,press,Energy Production in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250916_1961283.html,2026-04-27T22:57:31
2025-09-15T02:00:00Z,press,National Economy was Generally Stable with Steady Progress in August,https://www.stats.gov.cn/english/PressRelease/202509/t20250915_1961179.html,2026-04-27T22:57:31
2025-09-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250915_1961185.html,2026-04-27T22:57:31
2025-09-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202509/t20250915_1961186.html,2026-04-27T22:57:31
2025-09-11T01:30:03Z,cpi,Consumer Price Index in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250911_1961160.html,2026-04-27T22:57:31
2025-09-11T01:30:01Z,ppi,Industrial Producer Price Indexes in August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250911_1961157.html,2026-04-27T22:57:31
2025-09-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202509/t20250903_1961001.html,2026-04-27T22:57:31
2025-09-01T01:30:00Z,press,Purchasing Managers' Index for August 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250903_1960997.html,2026-04-27T22:57:31
2025-08-27T19:00:00Z,press,China's New Economic Growth Drivers Index Increased by 14.2% in 2024,https://www.stats.gov.cn/english/PressRelease/202509/t20250901_1960938.html,2026-04-27T22:57:31
2025-08-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to July in 2025,https://www.stats.gov.cn/english/PressRelease/202509/t20250901_1960939.html,2026-04-27T22:57:31
2025-08-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202508/t20250822_1960867.html,2026-04-27T22:57:31
2025-08-23T01:30:00Z,press,Bulletin on the National Output of Early Rice in 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250826_1960878.html,2026-04-27T22:57:31
2025-08-16T02:00:00Z,industrial_production,Industrial Production Operation in July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250821_1960853.html,2026-04-27T22:57:31
2025-08-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250821_1960854.html,2026-04-27T22:57:31
2025-08-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250821_1960855.html,2026-04-27T22:57:31
2025-08-16T02:00:00Z,real_estate,Investment in Real Estate Development from January to July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250821_1960856.html,2026-04-27T22:57:31
2025-08-16T02:00:00Z,press,Energy Production in July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250821_1960857.html,2026-04-27T22:57:31
2025-08-15T02:00:00Z,press,National Economy Maintained a Steady Development Momentum with Progress in July,https://www.stats.gov.cn/english/PressRelease/202508/t20250815_1960785.html,2026-04-27T22:57:31
2025-08-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250815_1960791.html,2026-04-27T22:57:31
2025-08-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202508/t20250813_1960662.html,2026-04-27T22:57:31
2025-08-10T01:30:00Z,cpi,Consumer Price Index in July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250814_1960665.html,2026-04-27T22:57:31
2025-08-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250814_1960666.html,2026-04-27T22:57:31
2025-08-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202508/t20250804_1960587.html,2026-04-27T22:57:31
2025-08-01T01:30:00Z,gdp,"The Proportion of Value Added by ""Three New"" Economy in GDP for 2024 is 18.01%",https://www.stats.gov.cn/english/PressRelease/202508/t20250807_1960605.html,2026-04-27T22:57:31
2025-08-01T01:30:00Z,press,Purchasing Managers' Index for July 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250807_1960606.html,2026-04-27T22:57:31
2025-07-31T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Half of 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250805_1960596.html,2026-04-27T22:57:31
2025-07-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to June in 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250730_1960533.html,2026-04-27T22:57:31
2025-07-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202507/t20250723_1960478.html,2026-04-27T22:57:31
2025-07-17T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the Second Quarter and First Half of 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250728_1960507.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,industrial_production,Industrial Production Operation in June 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250728_1960508.html,2026-04-27T22:57:31
