filed,kind,title,url,captured_at
2026-04-27T09:48:00Z,defense,"Boeing, U.S. Navy Achieve Successful MQ-25A Test Flight","https://boeing.mediaroom.com/2026-04-27-Boeing,-U-S-Navy-Achieve-Successful-MQ-25A-Test-Flight",2026-04-27T22:57:02
2026-04-22T07:30:00Z,press,Boeing Reports First Quarter Results,https://boeing.mediaroom.com/2026-04-22-Boeing-Reports-First-Quarter-Results,2026-04-27T22:57:02
2026-04-20T20:21:00Z,orders,Ethiopian Airlines Converts Options of Six Boeing 787 Dreamliner Airplanes into Firm Orders,https://boeing.mediaroom.com/2026-04-20-Ethiopian-Airlines-Converts-Options-of-Six-Boeing-787-Dreamliner-Airplanes-into-Firm-Orders,2026-04-27T22:57:02
2026-04-16T09:00:00Z,deliveries,Boeing and Millennium Scale Space Production to Meet Growing Demand,https://boeing.mediaroom.com/news-releases-statements?item=131660,2026-04-27T22:57:02
2026-04-15T10:00:00Z,orders,U.S. Army Orders Six Boeing CH-47F Block II Chinooks,https://boeing.mediaroom.com/news-releases-statements?item=131659,2026-04-27T22:57:02
