filed_utc,kind,title,link,summary
2026-04-27T07:00:00Z,hack,"Ethereum backers pledge up to 30,000 ETH to rsETH recovery after bridge incident",https://cointelegraph.com/news/ethereum-backers-commit-up-to-30000-eth-to-rseth-recovery-after-bridge-incident?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,The funding follows a $290 million rsETH bridge exploit that disrupted DeFi markets and triggered a coordinated recovery effort.
2026-04-27T05:24:58Z,stablecoin,Western Union eyes May for its stablecoin USDPT rollout,https://cointelegraph.com/news/western-union-usdpt-stablecoin-may-launch-dan-network?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Western Union CEO Devin McGranahan said the company will focus on expanding adoption and embedding digital assets into its core money movement platform going forward.
2026-04-27T04:20:58Z,hack,Aave asks Arbitrum to send 30K ETH from Kelp exploiter to ‘DeFi United’,https://cointelegraph.com/news/arbitrum-dao-asked-to-unfreeze-30k-eth-tied-to-kelp-hacker-direct-them-to-defi-united?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"More than $21 million in contributions has been made to the ""DeFi United"" relief effort so far, with another $215 million to be potentially allocated if certain governance proposals succeed."
2026-04-26T22:30:37Z,bitcoin,'Historical average' could push Bitcoin bottom at $57K level: Analyst,https://cointelegraph.com/news/bitcoin-bottom-57k-level-october?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Bitcoin was “rejected” from the $80,000 price level, which is its next resistance zone on the way to reclaiming the $100,000 psychological price level."
2026-04-26T20:09:09Z,regulation,Strategy's Michael Saylor again hints at impending BTC purchase,https://cointelegraph.com/news/strategy-michael-saylor-bitcoin-purchase?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"The biggest Bitcoin treasury company's data shows holdings are profitable, having gained about 3.3% amid Bitcoin's rally to about $78,000."
2026-04-26T18:15:30Z,press,"Litecoin gives post-attack update, but other devs doubt zero-day theory",https://cointelegraph.com/news/litecoin-post-mortem-chain-reorganization?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Valid transactions that occurred during the affected blocks were not impacted and remain on the main chain, the Litecoin development team said."
2026-04-26T13:48:35Z,press,Market conditions force 1 in 3 crypto traders to cut everyday spending: Survey,https://cointelegraph.com/news/market-conditions-force-1-in-3-crypto-traders-to-cut-everyday-spending-survey?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,More than a third of US crypto traders report cutting daily expenses and delaying major purchases as unrealized losses weigh on household finances.
2026-04-26T11:55:32Z,ethereum,Ethereum Foundation unstakes 17K ETH after nearing 70K staked ETH milestone,https://cointelegraph.com/news/ethereum-foundation-unstakes-17k-eth-after-nearing-70k-staked-eth-milestone?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"The Ethereum Foundation unstaked over 17,000 ETH worth $40M shortly after approaching its 70,000 ETH staking target."
2026-04-26T08:58:23Z,press,Trump’s official memecoin extends slide as he hosts exclusive investor gala,https://cointelegraph.com/news/trump-s-official-memecoin-extends-slide-even-as-he-hosts-exclusive-investor-gala?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"TRUMP memecoin fell nearly 10% in 24 hours despite a Mar-a-Lago investor gala, with the token still down over 96% from its peak."
2026-04-25T22:05:44Z,regulation,US DOJ sentences man to 70 months in prison for role in $263M scam group,https://cointelegraph.com/news/doj-sentence-70-months-263m-crypto-scam?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"The group spent tens of millions of dollars on luxury items and real estate, using funds stolen from crypto users in social engineering scams."
