filed_utc,kind,title,link,summary
2026-04-13T00:00:00Z,universal_service,Notice of Suspension and Commencement of Proposed Debarment Proceedings,https://www.federalregister.gov/documents/2026/04/13/2026-07077/notice-of-suspension-and-commencement-of-proposed-debarment-proceedings,"The Enforcement Bureau (the ""Bureau"") gives notice of the suspension of Mark Whitaker from the schools and libraries universal service support mechanism (or ""E-Rate Program"") and all universal service support mechanisms. Additionally, the Bureau gives notice that debarment proceedings are commencing against Mr. Whitaker, or any person who has an existing contract with or intends to contract with..."
2026-04-13T00:00:00Z,universal_service,Notice of Suspension and Commencement of Proposed Debarment Proceedings,https://www.federalregister.gov/documents/2026/04/13/2026-07076/notice-of-suspension-and-commencement-of-proposed-debarment-proceedings,"The Enforcement Bureau (the ""Bureau"") gives notice of the suspension of Donatus Anyanwu from the schools and libraries universal service support mechanism (or ""E-Rate Program"") and all universal service support mechanisms. Additionally, the Bureau gives notice that debarment proceedings are commencing against Mr. Anyanwu, or any person who has an existing contract with or intends to contract with..."
2026-04-13T00:00:00Z,universal_service,Notice of Suspension and Commencement of Proposed Debarment Proceedings,https://www.federalregister.gov/documents/2026/04/13/2026-07075/notice-of-suspension-and-commencement-of-proposed-debarment-proceedings,"The Enforcement Bureau (the Bureau) gives notice of the suspension of John Comito from the schools and libraries universal service support mechanism (or E-Rate Program) and all universal service support mechanisms. Additionally, the Bureau gives notice that debarment proceedings are commencing against Mr. Comito, or any person who has an existing contract with or intends to contract with him to..."
2026-04-13T00:00:00Z,fcc_general,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/04/13/2026-07068/information-collections-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collection. Comments are requested concerning: whether the proposed collection of information..."
2026-04-13T00:00:00Z,universal_service,Notice of Suspension and Commencement of Proposed Debarment Proceedings,https://www.federalregister.gov/documents/2026/04/13/2026-07067/notice-of-suspension-and-commencement-of-proposed-debarment-proceedings,"The Enforcement Bureau (the ""Bureau"") gives notice of the suspension of Shawn Clemmons from the schools and libraries universal service support mechanism (or ""E-Rate Program"") and all universal service support mechanisms. Additionally, the Bureau gives notice that debarment proceedings are commencing against Mr. Clemmons, or any person who has an existing contract with or intends to contract with..."
2026-04-10T00:00:00Z,fcc_general,Protecting Our Communications Networks by Promoting Transparency Regarding Foreign Adversary Control,https://www.federalregister.gov/documents/2026/04/10/2026-06992/protecting-our-communications-networks-by-promoting-transparency-regarding-foreign-adversary-control,"In this document, the Federal Communications Commission (Commission or FCC) addresses the risks of foreign adversary control of Commission-granted licenses and authorizations by adopting rules requiring a broad range of holders of such licenses, authorizations, or approvals to attest whether they are owned by, controlled by, or subject to the jurisdiction or direction of a foreign adversary, and,..."
2026-04-09T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/04/09/2026-06867/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-04-09T00:00:00Z,fcc_general,"Review of Foreign Ownership Policies for Broadcast, Common Carrier and Aeronautical Radio Licensees",https://www.federalregister.gov/documents/2026/04/09/2026-06866/review-of-foreign-ownership-policies-for-broadcast-common-carrier-and-aeronautical-radio-licensees,"In this document, the Federal Communications Commission (Commission or FCC) adopted a Report and Order to update foreign ownership rules for common carrier and broadcast licensees to clarify the Commission's review under section 310(b) of the Communications Act of 1934. With regard to common carrier licensees, the Report and Order adopted rules to codify existing policy regarding which entity is..."
2026-04-09T00:00:00Z,spectrum_auction,Spectrum Abundance for Weird Space Stuff,https://www.federalregister.gov/documents/2026/04/09/2026-06865/spectrum-abundance-for-weird-space-stuff,"In this document, the Federal Communications Commission (Commission or we) looks to bring spectrum abundance for emergent space activities. ""Emergent"" or ""emergent space operations"" are those spacecraft or commercial operations in space that use radio spectrum for control of, or communications with, a spacecraft, but which are not communications satellites. Currently there is an acute shortage of..."
2026-04-09T00:00:00Z,proposed_rule,Modernizing Suspension and Debarment Rules,https://www.federalregister.gov/documents/2026/04/09/2026-06864/modernizing-suspension-and-debarment-rules,"In this document, the Federal Communications Commission (Commission) adopts the Office of Management and Budget's Guidance for Nonprocurement Debarment and Suspension, along with agency-specific regulations to allow the agency to further combat waste, fraud, and abuse, and remove bad actors from participation in its support programs. The Commission finds further notice and comment ""unnecessary""..."
