filed_utc,kind,title,link,summary
2026-04-27T19:21:17Z,ai_warfare,DOD hosting next Technical Exchange Meeting to update industry on current threat landscape,https://defensescoop.com/2026/04/27/dod-technical-exchange-meeting-tem-mission-capabilities-may-2026/,The engagement will be held at Johns Hopkins University’s Kossiakoff Center in Maryland. The post DOD hosting next Technical Exchange Meeting to update industry on current threat landscape appeared first on DefenseScoop .
2026-04-27T18:11:53Z,autonomous_drones,Navy conducts first test flight of MQ-25 tanker drone,https://defensescoop.com/2026/04/27/navy-conducts-first-test-flight-mq-25-tanker-drone-boeing/,"Once fielded, the Boeing-made MQ-25 Stingray will be the Navy's first operational aircraft carrier-based drone. The post Navy conducts first test flight of MQ-25 tanker drone appeared first on DefenseScoop ."
2026-04-27T17:50:44Z,ai_warfare,SOCOM highlights 6 focus areas for naval capabilities modernization,https://defensescoop.com/2026/04/27/socom-naval-capabilities-modernization-focus-areas/,Officials released a source-sought notice for the ANCHOR initiative. The post SOCOM highlights 6 focus areas for naval capabilities modernization appeared first on DefenseScoop .
2026-04-24T21:26:03Z,socom_spec_ops,Special Forces soldier charged with using classified information to profit off online prediction market released on $250K bond,https://defensescoop.com/2026/04/24/special-forces-soldier-polymarket-bets-maduro-raid-released-on-bond/,The DOJ accused 38-year-old Master Sgt. Gannon Ken Van Dyke of using classified information to place tens of thousands of dollars worth of bets on Polymarket in the days before the mission. The post Special Forces soldier charged with using classified information to profit off online prediction market released on $250K bond appeared first on DefenseScoop .
2026-04-24T19:36:25Z,autonomous_drones,U.S. prioritizes mine-clearing ops after Trump makes ‘shoot and kill’ warning to Iran,https://defensescoop.com/2026/04/24/mine-clearing-strait-of-hormuz-trump-threatens-iran/,Defense and military officials supplied updates on Operation Epic Fury amid the fragile ceasefire and Middle East maritime blockade. The post U.S. prioritizes mine-clearing ops after Trump makes ‘shoot and kill’ warning to Iran appeared first on DefenseScoop .
2026-04-24T18:53:04Z,autonomous_drones,Space Force names 12 companies to develop Golden Dome’s space-based interceptors,https://defensescoop.com/2026/04/24/golden-dome-space-based-interceptor-missile-defense-contractors/,"Under the OTA agreements, the 12 firms will develop and demonstrate space-based interceptor prototypes by 2028. The post Space Force names 12 companies to develop Golden Dome’s space-based interceptors appeared first on DefenseScoop ."
2026-04-24T17:50:17Z,ai_warfare,DARPA shares ‘Deep Thoughts’ solicitation for autonomous underwater drones,https://defensescoop.com/2026/04/24/darpa-autonomous-underwater-vehicle-auv-program-deep-thoughts/,"The program is focused on several technical areas, including AUV designs. The post DARPA shares ‘Deep Thoughts’ solicitation for autonomous underwater drones appeared first on DefenseScoop ."
2026-04-23T21:10:15Z,ai_warfare,"Transcom turns to AI-enabled logistics, data-driven planning as Middle East disruptions intensify",https://defensescoop.com/2026/04/23/transcom-iran-war-epic-fury-ai-enabled-logistics-planning/,"Gen. Randall Reed shared new details about U.S. Transportation Command's contributions to Operation Epic Fury. The post Transcom turns to AI-enabled logistics, data-driven planning as Middle East disruptions intensify appeared first on DefenseScoop ."
2026-04-23T19:48:36Z,ai_warfare,Pentagon uses GenAI.mil to create 100K agents,https://defensescoop.com/2026/04/23/pentagon-uses-genai-mil-to-create-agents/,Defense Secretary Pete Hegseth and other senior leaders in the department are keen on generative AI. The post Pentagon uses GenAI.mil to create 100K agents appeared first on DefenseScoop .
2026-04-22T23:41:27Z,navy_pacific,Hung Cao to take over as acting SECNAV after Phelan’s unexpected exit from Trump administration,https://defensescoop.com/2026/04/22/john-phelan-leaving-trump-adminitration-navy-secretary-hung-cao/,"Phelan’s surprise exit comes a day after he delivered a keynote address at the Sea-Air-Space symposium, in which he touted plans for a next-generation battleship. The post Hung Cao to take over as acting SECNAV after Phelan’s unexpected exit from Trump administration appeared first on DefenseScoop ."
